item_id,order_id,product_id,quantity,unit_price,discount_percent
873,443,368,1,4563.16,2.03
874,443,215,5,4663.53,15.12
875,444,86,5,1443.33,29.02
876,445,24,5,397.89,29.17
877,445,98,4,2525.63,15.97
878,446,498,1,911.04,22.52
879,446,197,5,3918.92,12.03
880,446,140,2,1001.93,4.8
881,447,304,1,4407.86,23.72
882,448,258,5,1368.29,25.57
883,448,152,3,2805.54,5.13
884,449,274,2,1530.03,19.19
885,450,475,2,1425.13,23.72
886,450,329,2,4948.73,6.3
887,451,1,-3,3200.15,29.17
888,452,43,5,1393.79,4.01
889,452,460,5,1544.99,29.56
890,453,418,1,4137.27,6.58
891,453,495,3,966.0,29.15
892,453,276,5,621.57,22.37
893,454,485,3,4363.13,19.03
894,454,283,2,4102.55,6.62
895,455,105,5,3186.02,25.75
896,455,203,2,2285.67,21.89
897,456,189,2,4520.62,2.81
898,456,93,4,1006.64,25.87
900,458,11,3,898.3,5.33
901,458,202,5,1020.46,4.31
902,459,126,4,4554.74,29.11
903,459,52,5,772.73,22.51
904,460,309,1,1951.59,0.62
905,461,391,1,747.68,23.1
906,462,74,5,166.13,28.99
907,462,491,1,2757.61,24.55
908,463,44,2,782.23,22.79
909,463,457,4,4095.78,9.22
910,463,246,2,1294.66,16.31
911,464,322,5,703.07,24.75
912,464,53,5,1554.02,15.35
913,465,73,1,4569.62,0.72
914,465,219,4,822.14,19.66
915,466,472,4,3465.15,21.45
916,467,252,2,4954.76,6.74
917,468,183,1,3116.91,3.55
918,468,473,1,4488.37,18.14
919,469,220,5,1740.74,5.44
920,470,77,-3,3161.32,8.61
921,470,449,1,1428.36,14.98
922,471,478,3,4072.53,21.34
923,471,40,1,4322.4,29.34
924,472,76,3,824.12,13.4
925,472,408,4,4091.78,3.39
926,472,219,3,808.87,9.69
927,473,94,4,1827.78,14.83
928,474,356,4,3048.54,19.1
929,474,71,2,1977.61,16.48
930,475,274,4,2709.12,24.64
931,475,197,1,2946.72,12.66
932,475,296,2,3545.16,7.06
933,476,105,1,1875.75,14.22
934,477,472,1,391.93,10.48
935,478,151,4,806.29,25.6
936,479,125,2,4156.33,1.68
937,479,71,1,4814.05,21.12
938,480,376,1,3511.0,12.74
939,480,28,-1,3347.46,2.21
940,481,446,2,247.91,10.96
941,481,41,2,477.62,17.08
942,481,417,4,833.61,5.47
943,482,72,5,3522.96,8.99
944,482,211,3,2275.47,19.35
945,482,7,3,645.21,1.8
946,483,17,5,3780.55,15.1
947,483,6,4,4180.13,20.4
948,483,449,4,2815.36,24.89
949,484,257,3,3575.83,12.71
950,484,81,3,4868.3,15.65
951,484,487,2,3741.36,12.01
952,485,113,4,1000.1,22.38
953,486,310,1,4101.14,14.05
954,486,161,4,4153.54,4.94
955,486,412,3,3268.57,5.84
956,487,54,1,1877.24,23.36
957,488,15,2,1482.81,16.25
958,488,34,2,3025.84,22.7
959,489,97,5,1088.46,27.88
960,489,124,3,516.69,17.1
961,490,289,4,323.84,9.44
962,491,5,3,3783.23,28.76
963,491,257,-2,1640.91,11.72
964,492,499,2,3543.02,2.92
965,492,209,5,594.91,24.22
966,493,13,5,4000.74,14.31
967,494,149,2,842.54,13.89
968,495,48,2,4433.57,24.22
969,495,335,2,3867.25,4.83
970,495,494,5,2629.87,21.86
971,496,268,3,2292.65,3.94
972,496,149,3,3155.01,28.2
973,496,21,4,1271.64,29.91
974,497,39,2,2877.81,29.83
975,497,50,1,798.85,26.11
976,497,281,1,2544.67,13.64
977,498,479,3,891.22,8.4
978,499,181,1,448.56,21.32
979,499,236,3,4932.1,29.35
980,500,333,2,4705.16,29.15
981,500,250,1,1881.01,8.6
982,501,439,5,4593.99,3.87
983,501,188,5,4239.69,28.56
984,502,43,4,2579.12,7.88
985,502,449,1,3141.01,19.32
986,503,405,2,3528.75,16.82
987,503,80,1,1524.24,4.75
988,503,205,1,1192.95,26.22
989,504,48,3,2382.8,19.27
990,504,461,4,634.68,5.41
991,504,56,4,3864.26,5.98
992,505,34,3,1777.88,18.13
993,505,109,4,660.2,13.64
994,506,80,4,813.02,6.4
995,506,291,1,4940.27,23.23
996,506,32,3,3968.84,29.36
997,507,28,2,4353.3,28.58
998,508,217,3,1335.15,5.28
999,508,73,1,1442.14,2.45
1000,508,448,4,4369.32,15.74
1001,509,458,3,1001.98,1.61
1002,509,459,4,1775.89,22.6
1003,509,85,-2,1811.45,12.57
1004,510,275,2,4831.39,13.1
1005,510,468,5,2006.78,0.3
1006,511,102,1,3641.35,17.35
1007,511,75,3,3353.91,24.71
1008,511,376,3,169.52,26.9
1009,512,256,3,656.67,29.1
1010,513,135,5,3639.2,29.65
1011,513,483,2,3208.04,19.17
1012,514,50,1,1171.25,29.37
1013,514,216,5,3894.48,18.03
1014,514,111,3,1127.84,5.73
1015,515,296,1,1914.26,10.91
1016,515,155,3,2560.22,26.03
1017,515,359,4,3279.67,13.68
1018,516,181,3,4158.11,12.78
1019,516,499,3,655.56,5.27
1020,517,192,2,2808.49,4.88
1021,517,224,4,1496.64,19.79
1022,518,224,3,3540.25,28.14
1023,518,464,1,4977.28,24.18
1024,518,54,1,3283.16,18.49
1025,519,54,4,3774.72,18.71
1026,519,279,1,3204.27,15.1
1027,520,342,3,4273.36,6.36
1028,521,283,4,661.06,25.69
1029,521,487,1,1818.01,23.81
1030,522,212,4,137.27,11.24
1031,522,115,5,1489.66,26.39
1032,523,158,4,3399.17,0.12
1033,523,466,4,260.11,0.79
1034,524,431,5,4118.17,18.0
1035,524,172,2,4799.89,29.78
1036,525,285,4,1044.04,19.33
1037,526,411,5,2202.6,28.18
1038,527,373,2,2075.28,9.54
1039,527,82,4,1231.75,21.3
1040,528,259,1,3194.06,23.53
1041,529,470,3,4202.96,4.77
1042,529,166,2,556.95,0.77
1043,529,6,5,849.94,18.54
1044,530,472,1,2901.79,0.76
1045,530,376,2,4918.73,19.03
1046,530,399,3,1014.12,19.58
1047,531,153,2,2723.54,7.36
1048,532,395,3,3330.36,8.25
1049,532,479,2,3174.45,19.15
1050,533,444,-1,643.56,27.82
1051,533,63,1,794.99,7.86
1052,533,93,1,479.17,25.34
1053,534,201,1,2506.08,0.66
1054,535,250,1,1130.45,12.6
1055,536,325,4,4061.89,5.39
1056,536,6,2,3332.37,18.94
1057,537,61,3,4969.32,14.52
1061,539,59,2,244.54,4.16
1062,539,43,2,1411.19,14.45
1063,540,179,5,3294.43,14.01
1064,541,224,5,4737.09,27.67
1065,541,129,2,1069.59,25.38
1066,542,144,-4,604.18,23.79
1067,542,301,3,911.7,6.17
1068,542,370,4,2224.01,13.38
1069,543,383,3,4097.87,18.69
1070,543,311,4,2203.63,17.01
1071,543,192,1,2302.08,26.68
1072,544,130,5,2108.06,18.12
1073,544,450,5,1826.04,0.9
1074,544,93,3,2204.0,5.58
1075,545,38,2,3319.08,11.16
1076,546,63,1,1661.09,0.33
1077,546,169,2,2380.35,23.86
1078,547,288,1,1989.4,18.05
1079,548,112,1,2848.7,21.49
1080,548,485,1,2912.35,19.39
1081,548,350,4,1657.14,9.6
1082,549,26,4,2543.39,29.71
1083,550,62,1,2318.65,18.04
1084,550,303,4,1258.47,0.64
1085,551,330,5,4940.98,27.35
1086,552,68,4,281.34,16.0
1087,552,271,1,1753.21,0.49
1088,553,49,4,3643.94,8.24
1089,553,386,3,2061.69,16.69
1090,554,253,5,330.66,8.95
1091,554,233,4,4258.49,29.01
1092,555,432,3,4694.75,3.08
1093,556,25,1,779.8,29.81
1094,557,371,4,1209.07,2.64
1095,557,371,3,4099.12,16.13
1096,557,3,1,1372.47,23.55
1097,558,25,3,467.71,9.88
1098,559,406,4,1422.57,5.11
1099,559,71,5,2357.4,3.79
1100,559,442,2,3789.87,26.63
1101,560,327,4,3374.35,15.65
1102,560,124,5,2441.84,14.7
1105,562,338,2,3505.33,2.25
1106,563,31,2,164.33,6.48
1107,563,420,4,1020.8,3.14
1108,564,417,5,3831.85,15.42
1109,565,390,3,3571.71,19.66
1110,565,435,5,617.74,3.9
1111,566,198,4,4352.51,15.4
1112,566,400,4,1020.97,8.34
1113,567,352,3,4762.32,17.32
1114,568,76,4,4393.36,22.35
1115,569,9,4,1016.45,0.86
1116,570,272,4,1824.59,3.55
1117,570,282,1,1836.69,6.36
1118,570,204,5,2211.16,10.01
1119,571,140,3,579.28,19.46
1120,571,375,4,1050.26,5.68
1121,572,305,3,2694.86,14.81
1122,573,56,1,3267.09,28.77
1123,573,113,1,360.38,1.07
1124,574,123,1,2707.45,8.26
1125,574,452,5,3527.61,12.14
1126,575,52,2,3696.23,26.39
1127,575,138,4,1107.96,23.57
1128,576,327,3,3558.68,8.64
1129,576,2,1,1006.89,27.23
1130,577,245,-3,4277.56,20.64
1131,577,88,3,3439.07,5.0
1132,577,171,4,794.98,0.38
1133,578,220,3,202.05,29.23
1134,578,452,1,936.55,22.81
1135,579,305,3,4850.75,17.49
1138,581,269,5,919.79,4.4
1139,582,52,3,4039.07,10.07
1140,583,377,3,4949.99,7.72
1141,583,250,3,1885.02,0.41
1142,584,155,3,4467.72,23.24
1143,584,439,5,2473.34,8.1
1144,585,373,1,824.71,12.31
1145,585,113,2,1850.25,0.93
1146,585,296,4,1861.16,22.33
1147,586,472,4,3229.8,28.96
1148,587,348,5,4506.18,13.48
1149,587,491,5,957.27,27.31
1150,587,179,3,2016.03,12.52
1151,588,159,2,301.39,15.6
1152,588,176,5,702.51,23.86
1153,589,496,3,1513.2,29.08
1154,589,256,2,2384.96,4.51
1155,589,495,3,3156.6,19.93
1156,590,250,3,416.62,8.84
1157,590,233,1,1164.89,24.76
1158,591,28,4,1598.53,12.91
1159,592,428,1,344.52,4.13
1160,592,450,3,3947.79,15.06
1161,592,491,5,859.68,2.58
1162,593,74,2,2217.05,27.55
1163,593,149,2,257.47,27.99
1164,594,416,4,2170.56,29.01
1165,595,458,3,4608.95,17.91
1166,596,289,4,3426.72,9.67
1167,597,72,2,1325.1,12.49
1168,597,103,3,1594.48,8.92
1169,597,475,4,2774.57,11.28
1170,598,50,2,2680.2,20.82
1171,598,258,3,2395.06,12.83
1172,599,493,4,2360.29,27.38
1173,599,14,4,533.3,4.22
1174,600,403,2,2943.58,11.19
1175,600,318,-5,4509.57,26.33
1176,601,387,4,717.09,20.1
1177,602,414,5,2355.08,1.63
1178,602,29,3,4166.48,19.5
1179,603,305,1,4127.51,16.96
1180,603,354,3,4335.14,3.64
1181,604,346,5,3722.88,1.59
1182,604,105,5,806.34,22.21
1183,604,254,2,1195.36,20.27
1184,605,155,3,3623.8,28.1
1185,606,320,2,662.07,0.0
1186,606,310,1,2647.13,7.42
1187,607,243,1,4180.36,13.31
1188,608,475,1,1569.63,14.51
1190,610,349,4,4310.64,18.51
1191,610,222,2,3217.37,5.54
1192,610,420,2,936.8,22.25
1193,611,103,4,2454.29,8.68
1194,611,52,5,2515.52,20.03
1195,611,201,4,3518.5,3.22
1196,612,417,4,826.02,8.5
1197,612,62,5,2008.2,17.42
1198,613,331,5,2277.95,27.24
1201,615,108,3,4522.5,15.75
1202,615,263,1,955.03,4.54
1203,615,336,5,1762.53,21.46
1204,616,143,3,4625.04,2.05
1205,617,248,4,4816.52,18.18
1206,617,93,5,3571.65,15.21
1207,617,338,5,1370.21,20.93
1208,618,490,5,1805.67,18.52
1209,618,207,1,320.15,25.56
1210,618,82,2,573.05,3.19
1211,619,244,3,3823.56,29.44
1212,619,414,2,616.62,26.42
1213,619,373,4,3803.49,12.6
1215,621,38,4,3840.42,18.2
1216,621,431,1,4625.4,9.63
1217,621,358,4,1950.38,29.67
1218,622,285,2,1059.02,14.73
1219,622,348,3,1204.93,22.26
1220,622,223,5,4062.49,5.77
1221,623,13,1,1097.34,24.3
1222,623,458,1,1861.85,12.24
1223,623,280,1,1769.49,20.47
1224,624,329,5,2531.26,24.97
1225,624,293,4,2554.17,10.69
1226,624,461,5,4281.77,24.05
1227,625,219,4,4382.49,17.07
1228,625,66,5,1561.31,3.54
1229,626,27,5,2748.64,0.68
1230,627,473,3,2013.09,10.74
1231,627,447,2,4843.76,2.24
1232,628,124,5,4665.86,15.0
1233,628,205,5,377.58,20.93
1234,628,57,5,2407.8,27.52
1235,629,335,1,258.15,12.64
1236,629,103,3,4451.34,1.78
1237,630,281,3,4628.45,19.9
1238,631,121,4,457.27,28.44
1239,632,360,1,1794.64,2.12
1240,632,214,5,3722.52,27.88
1241,632,455,5,2445.98,3.88
1242,633,22,1,274.44,15.23
1243,633,333,3,2214.43,9.1
1244,633,436,2,205.07,1.66
1245,634,274,5,4315.44,20.46
1249,636,181,2,1781.32,27.54
1250,636,122,2,550.75,0.3
1251,637,383,5,2883.44,29.73
1252,637,8,2,4081.85,2.3
1253,638,225,2,1484.72,9.42
1254,639,336,2,4990.64,3.89
1255,639,204,4,3322.16,19.7
1256,639,40,3,4698.01,6.18
1257,640,377,3,4498.44,25.76
1258,640,228,3,4712.99,23.41
1259,640,150,2,2681.54,8.03
1260,641,278,5,611.45,10.4
1261,641,211,5,2482.42,2.35
1262,641,467,2,4222.98,15.63
1263,642,380,5,1132.77,11.17
1264,642,418,2,275.75,7.05
1265,643,333,4,4769.92,0.64
1266,643,429,1,1424.46,17.65
1267,644,424,1,392.63,25.64
1268,644,197,4,192.36,11.48
1269,645,23,2,1108.08,5.53
1270,645,221,5,356.07,9.15
1271,646,391,3,4692.4,27.3
1272,646,387,3,4621.22,27.22
1273,646,415,5,1161.07,0.82
1274,647,425,5,2226.97,12.83
1275,647,374,1,4056.24,16.6
1276,647,488,3,4306.72,28.14
1277,648,218,5,3624.18,23.07
1278,648,134,2,4805.49,14.02
1279,649,68,-1,1475.43,20.48
1280,650,44,2,3879.56,8.87
1281,650,293,4,289.17,8.23
1282,651,338,3,3933.89,24.31
1283,651,312,1,709.1,17.05
1284,652,429,3,4253.2,13.31
1285,652,9,4,143.47,1.11
1286,653,246,5,1167.43,1.76
1287,653,481,1,1454.58,18.31
1290,655,323,2,819.82,18.54
1291,656,120,1,3307.54,5.53
1292,657,441,4,2941.46,1.26
1293,657,368,2,397.98,21.44
1294,657,133,3,178.98,25.35
1295,658,277,1,3042.84,10.49
1296,658,40,5,2274.68,15.33
1297,659,105,3,2894.79,24.87
1298,660,213,1,3245.25,26.28
1299,660,74,1,1700.05,23.64
1300,660,172,4,4497.22,11.24
1301,661,319,1,885.53,1.34
1302,661,477,2,4568.18,0.77
1303,662,109,3,2602.9,23.43
1304,662,261,5,3592.92,28.2
1305,662,194,5,259.74,21.79
1306,663,391,1,4780.38,28.76
1307,663,115,5,2567.13,17.23
1311,665,429,5,1536.02,7.32
1312,666,410,3,1231.36,9.44
1313,667,355,2,2280.54,28.73
1314,668,186,1,1824.72,15.17
1315,668,469,3,3301.32,18.16
1316,669,403,4,1225.84,24.83
1317,669,65,5,1300.23,27.28
1318,670,300,2,3067.17,23.88
1319,670,175,3,678.02,12.26
1320,670,259,2,2922.46,18.98
1321,671,461,2,4394.39,0.47
1322,672,215,3,3851.0,21.34
1325,674,264,5,4601.25,27.13
1326,675,66,4,3514.95,7.24
1327,675,151,1,1750.36,24.74
1328,676,303,5,3121.49,29.82
1329,676,24,1,3719.87,10.65
1330,677,467,-4,3191.08,22.22
1331,677,224,3,3812.53,21.0
1332,678,94,5,4590.08,28.1
1333,678,43,2,4488.44,17.81
1334,678,190,4,1958.94,13.16
1335,679,370,5,1468.57,23.19
1336,679,119,3,2517.14,1.45
1337,679,266,5,2941.16,25.32
1338,680,147,3,1981.93,22.72
1339,680,489,2,305.48,28.35
1340,681,108,4,2643.76,17.25
1341,681,316,3,587.39,8.54
1342,681,61,3,1441.86,13.17
1343,682,148,3,4945.15,22.6
1344,683,342,3,790.92,6.21
1345,684,387,-2,234.02,27.08
1346,684,492,5,2735.79,5.85
1347,684,251,1,1910.75,8.46
1348,685,219,4,2652.38,24.93
1349,685,152,1,3609.63,27.58
1350,685,62,4,4455.51,14.8
1351,686,443,-2,4966.08,21.95
1352,687,496,3,4037.84,22.33
1353,688,373,1,1702.87,15.21
1356,690,478,5,1655.88,25.24
1357,691,429,1,4750.99,18.82
1358,691,126,2,2973.08,26.16
1359,691,113,2,1399.9,4.54
1360,692,376,4,1484.74,5.96
1361,693,487,5,4300.07,22.48
1362,694,223,1,2504.39,18.34
1363,695,92,1,2148.98,7.89
1364,695,195,5,1250.11,10.46
1365,695,272,2,4401.66,25.22
1366,696,343,4,2502.09,18.9
1367,696,307,3,2762.73,8.86
1368,697,58,3,2156.01,13.42
1369,698,340,4,667.51,13.94
1370,699,339,1,1803.14,11.94
1371,699,66,4,4216.59,25.92
1372,700,211,2,241.92,8.04
1373,700,111,4,397.94,23.15
1374,700,134,3,2115.02,24.27
1375,701,205,3,4570.61,8.05
1376,701,373,2,1765.22,24.56
1379,703,313,3,733.16,16.19
1380,703,487,1,4031.82,2.71
1381,703,361,3,4569.92,23.01
1382,704,33,1,2641.38,10.86
1383,704,102,2,4206.93,11.87
1384,704,368,2,1521.92,4.84
1385,705,170,4,1156.51,22.0
1386,705,482,1,276.77,0.6
1387,706,53,5,2049.89,14.55
1388,706,81,3,1577.19,6.9
1389,706,396,2,265.51,22.5
1390,707,336,4,742.85,22.22
1391,707,139,1,474.98,15.14
1392,708,391,4,198.76,22.28
1393,708,278,5,4602.98,2.87
1394,708,302,4,1051.99,18.17
1395,709,402,3,2183.25,22.3
1396,709,155,3,2348.64,2.99
1397,710,296,4,1945.25,12.89
1398,710,114,4,2848.88,14.5
1399,710,465,5,2582.31,11.47
1400,711,373,4,4762.14,22.88
1401,711,366,1,2316.12,17.34
1402,712,204,2,2290.72,14.3
1403,713,330,3,1728.93,24.29
1404,714,49,5,929.35,25.94
1405,715,304,2,511.06,12.1
1406,715,430,4,2664.69,25.19
1407,716,31,4,1334.92,9.34
1408,717,428,2,278.9,20.67
1409,717,307,4,4370.0,8.04
1410,718,387,5,3994.01,16.37
1411,719,492,2,1677.01,21.27
1412,719,264,5,4307.4,29.78
1413,720,472,1,2185.94,2.33
1414,721,388,1,894.26,22.44
1415,722,102,4,4361.77,3.41
1416,723,254,2,3168.21,15.74
1417,723,72,5,2148.92,0.28
1418,724,223,3,3627.72,26.41
1419,725,268,3,3113.99,11.15
1420,725,333,2,793.44,15.7
1422,727,129,4,2368.11,28.09
1423,727,475,2,904.77,21.45
1424,727,243,-1,1656.67,5.38
1425,728,35,1,1628.02,5.63
1426,728,356,1,2734.88,9.93
1427,729,320,4,3012.83,2.0
1428,730,287,-2,1790.29,0.42
1429,730,99,3,1492.52,27.35
1430,730,219,5,3673.68,11.02
1431,731,479,3,2849.45,19.25
1432,731,104,1,3003.93,3.09
1433,732,144,2,1388.39,3.07
1434,733,301,4,1717.78,23.16
1435,733,304,-5,1458.46,24.22
1436,733,447,5,3375.63,14.2
1437,734,2,2,4946.53,2.74
1438,735,76,2,907.61,26.24
1439,735,166,1,4490.17,1.57
1440,735,262,4,2184.49,14.15
1441,736,257,1,1279.79,11.8
1442,736,397,4,3560.6,10.65
1443,737,163,5,483.18,18.16
1444,737,110,2,4732.9,25.01
1445,737,365,2,4215.39,16.81
1446,738,356,3,3458.3,16.74
1447,738,223,3,972.26,25.98
1448,739,395,3,3669.61,6.41
1449,739,287,-2,1974.04,5.37
1450,740,6,2,2266.19,15.78
1451,740,3,5,1620.91,2.82
1452,740,189,3,2563.69,0.39
1453,741,18,3,3244.2,11.95
1454,741,357,3,1443.45,1.72
1455,742,422,1,4329.61,27.83
1456,742,312,4,2502.47,14.2
1457,742,448,5,4056.41,1.15
1459,744,43,4,4186.92,3.58
1460,745,327,1,1639.76,25.74
1461,745,143,2,3310.02,22.12
1462,746,429,3,4498.91,5.08
1463,746,301,3,2630.07,28.22
1464,747,214,1,418.28,24.75
1465,747,257,2,3671.89,2.52
1466,748,23,3,3081.79,20.66
1467,748,210,2,3212.97,25.26
1468,749,160,3,2846.74,3.53
1469,750,291,1,2874.33,13.89
1470,750,60,1,994.25,2.59
1471,751,303,1,3856.94,23.66
1472,751,112,3,2355.71,26.32
1473,752,158,2,3762.3,22.14
1474,753,28,4,3558.98,5.34
1475,753,72,5,1646.15,6.78
1476,754,140,2,967.85,8.85
1477,755,226,3,552.82,10.65
1478,755,187,3,3884.62,15.69
1479,755,425,2,279.98,25.04
1480,756,80,5,2886.69,29.81
1481,756,223,3,3265.44,20.46
1482,757,107,3,3528.3,15.11
1483,757,425,3,544.71,23.2
1484,758,112,4,1378.14,27.66
1485,758,265,2,2428.53,14.02
1486,759,191,5,1951.76,17.65
1487,759,18,3,3536.31,18.88
1488,760,82,4,2429.93,10.1
1489,761,96,3,1600.75,14.01
1490,762,386,1,2251.14,18.5
1491,763,295,4,3681.68,14.21
1492,763,125,3,3644.53,18.03
1493,763,248,4,1570.85,29.12
1494,764,391,5,628.49,12.78
1495,765,489,5,2063.68,0.86
1496,765,263,2,4619.53,26.6
1497,766,483,5,1072.46,29.17
1498,766,385,2,736.47,9.99
1499,766,492,1,4854.59,9.28
1500,767,411,3,2347.7,4.96
1501,768,338,2,1081.99,5.16
1502,769,42,2,1257.3,6.1
1503,769,47,2,855.28,16.66
1504,770,3,4,880.72,3.0
1505,770,282,-4,3524.02,27.38
1506,771,193,4,3560.5,22.89
1507,771,50,4,729.66,22.89
1508,771,69,4,3888.98,26.94
1509,772,374,4,3025.0,16.02
1510,772,178,4,3382.4,29.11
1511,772,14,2,4439.38,5.34
1512,773,189,3,1765.27,24.7
1513,774,307,4,4581.47,19.37
1514,774,71,4,1021.06,6.34
1515,774,223,1,1763.97,19.62
1516,775,78,3,1624.35,20.26
1517,775,247,1,1379.0,28.65
1518,776,84,4,3443.46,25.03
1519,777,413,1,1796.81,21.98
1520,777,336,4,4037.4,0.37
1521,778,66,5,2584.16,20.59
1522,778,6,4,3303.7,20.11
1523,779,395,1,1584.48,7.76
1524,779,325,1,3057.82,24.07
1525,780,258,3,3926.92,21.36
1526,780,433,5,4861.67,3.35
1527,781,218,5,3822.09,26.11
1528,782,77,1,1751.87,28.03
1532,784,456,5,3463.3,7.57
1533,785,346,3,3857.49,0.71
1534,785,137,2,1536.87,12.51
1535,786,167,3,3216.32,17.87
1536,786,183,-1,2703.22,11.89
1537,787,44,5,563.41,21.8
1538,788,253,4,4474.31,10.36
1539,788,235,5,1296.09,24.77
1540,788,428,5,2888.43,1.22
1541,789,191,1,819.08,29.31
1542,789,327,1,1971.37,29.41
1543,790,173,3,2170.4,0.67
1544,791,132,1,4200.58,13.0
1545,791,60,2,2897.39,29.85
1546,791,316,5,2741.87,23.81
1547,792,410,1,1933.76,14.19
1548,792,390,4,1446.46,20.67
1549,792,96,3,2557.66,1.37
1550,793,466,2,3423.22,8.18
1551,793,209,2,191.72,12.43
1552,794,141,3,2365.96,23.71
1553,795,163,1,1184.49,0.54
1554,795,167,2,412.24,8.63
1555,795,365,5,4152.18,17.64
1556,796,305,-3,2753.14,14.27
1557,796,286,1,1780.46,9.59
1558,796,422,4,843.72,25.63
1559,797,108,5,3518.85,20.19
1560,797,131,4,258.11,25.57
1561,798,324,4,2850.5,10.36
1562,799,383,5,1909.04,8.75
1563,800,232,4,244.87,18.75
1564,800,86,5,1822.97,12.95
1565,801,385,3,2826.55,14.72
1566,802,193,5,745.32,18.21
1567,803,50,4,1169.7,29.76
1568,804,149,2,4337.98,23.01
1569,804,377,4,2795.34,10.56
1570,804,112,4,4512.25,8.37
1571,805,323,1,3354.75,20.61
1572,805,325,3,2561.29,15.98
1573,806,440,4,2524.68,13.92
1574,807,81,2,2060.27,0.1
1575,807,425,3,3838.38,19.69
1576,808,465,1,1978.43,19.59
1577,808,499,4,2110.44,19.09
1578,808,317,2,779.0,18.6
1579,809,307,5,3687.53,28.36
1580,810,313,2,915.65,18.76
1581,810,351,1,4764.05,0.68
1582,811,453,4,2805.08,25.9
1583,811,436,2,2343.07,21.69
1584,811,123,2,2413.63,21.38
1585,812,166,2,1535.61,26.83
1586,813,296,4,2350.05,20.51
1587,814,124,2,4866.75,15.01
1588,814,57,5,4205.59,26.16
1589,815,126,4,3638.03,2.1
1590,816,17,4,4348.61,29.87
1591,816,442,4,444.79,12.51
1592,816,134,5,692.81,23.3
1593,817,274,1,2248.75,24.83
1594,817,31,3,4077.15,24.85
1595,817,372,1,1880.53,21.5
1596,818,323,4,2200.08,3.72
1597,818,75,3,3813.91,17.39
1598,818,406,1,3637.77,10.99
1599,819,174,2,4573.58,23.87
1600,819,108,3,575.92,19.26
1601,819,38,4,4506.06,14.75
1602,820,388,3,1777.97,20.68
1603,821,404,4,3527.85,17.05
1604,821,305,1,3830.48,4.44
1605,822,14,2,4412.84,16.91
1606,822,366,-3,1602.65,21.48
1610,824,117,1,4269.5,17.5
1611,824,76,5,159.13,10.92
1612,824,261,5,2088.64,18.55
1613,825,498,3,3254.87,17.61
1614,826,161,5,1934.38,25.96
1615,826,249,2,4366.83,14.46
1616,826,248,4,169.74,28.41
1617,827,116,3,1111.5,4.5
1618,827,312,1,3284.98,10.7
1619,828,292,1,4215.89,25.37
1620,828,401,5,4500.86,22.24
1621,829,341,1,2052.61,2.97
1622,829,169,5,429.27,16.6
1623,830,434,5,4375.82,29.11
1624,830,29,4,2876.84,7.44
1625,830,132,2,3479.53,19.52
1626,831,117,4,969.41,29.38
1627,832,283,3,547.66,5.7
1628,832,426,1,4540.09,3.98
1629,833,32,2,1215.17,17.57
1630,833,298,4,2374.93,16.11
1631,834,164,1,1062.49,3.49
1632,835,244,2,589.39,17.68
1633,836,250,3,2889.71,17.45
1634,836,441,1,3627.91,13.28
1635,836,330,2,2985.79,19.05
1636,837,1,3,3797.35,18.04
1637,837,253,2,1710.33,14.5
1638,838,488,3,1394.58,15.97
1639,838,175,3,3421.43,15.09
1640,839,226,1,4888.42,28.37
1641,839,250,1,1664.12,29.23
1642,839,241,4,899.34,1.97
1643,840,345,3,563.38,25.86
1644,840,176,5,4130.53,5.81
1645,841,391,-2,1144.76,15.05
1646,842,393,5,2412.19,20.54
1647,842,475,5,1130.43,20.16
1648,843,81,2,3855.35,23.57
1649,843,437,2,3089.6,4.71
1650,844,243,5,3964.87,23.39
1651,844,138,2,4670.93,14.16
1652,844,439,3,1916.88,9.19
1653,845,182,3,2303.57,12.76
1654,845,202,4,127.8,28.2
1655,845,29,4,1832.7,24.16
1656,846,393,3,195.45,21.13
1657,846,107,3,1544.5,11.2
1658,847,219,4,1695.86,16.8
1659,847,103,2,3126.02,13.2
1660,848,55,1,1291.38,9.76
1661,848,246,5,2402.37,29.13
1662,849,400,4,3470.22,27.27
1663,850,128,3,4935.95,17.58
1664,850,31,1,374.96,10.28
1665,851,190,4,4625.67,3.33
1666,851,69,1,1690.27,23.26
1667,851,212,2,4382.36,17.69
1671,853,446,3,4790.28,10.84
1672,854,383,2,1002.29,14.05
1673,854,236,3,1731.76,20.33
1674,855,133,3,3057.72,27.98
1675,855,72,1,3246.98,12.82
1676,855,413,4,4010.68,24.95
1678,857,492,5,4378.1,9.81
1679,858,252,3,2916.6,19.03
1680,858,377,1,2870.0,29.23
1681,858,400,1,2705.64,23.96
1682,859,294,4,3089.15,29.79
1683,860,393,4,4107.0,13.97
1684,861,78,3,457.83,19.44
1685,861,174,4,2685.8,20.78
1686,861,420,4,4458.05,12.04
1687,862,4,5,4158.29,0.57
1688,862,116,3,2193.03,7.77
1689,863,300,3,2708.58,19.61
1690,864,395,5,4634.25,26.8
1691,865,445,5,847.76,23.19
1692,865,106,3,989.77,0.79
1693,865,309,1,3919.37,16.2
1694,866,168,3,4649.48,19.75
1695,867,156,2,2178.99,8.13
1696,868,396,3,233.75,26.33
1697,869,64,4,224.58,26.03
1698,869,438,2,1964.04,13.4
1699,870,102,2,3877.82,17.71
1700,870,64,1,4849.29,15.2
