order_id,customer_id,order_date,status,region_code
523,262,2024-10-21 22:00:00,PLACED,WEST
524,199,2025-03-02 21:00:00,DELIVERED,NORTH
525,7,2024-09-14 06:00:00,RETURNED,WEST
526,425,2024-08-18 20:00:00,DELIVERED,SOUTH
527,398,2024-07-17 09:00:00,CANCELLED,SOUTH
528,350,2024-03-17 05:00:00,SHIPPED,NORTH
529,194,2024-02-11 13:00:00,DELIVERED,EAST
530,67,2024-06-13 18:00:00,DELIVERED,NORTH
531,170,2025-04-22 22:00:00,SHIPPED,NORTH
532,79,2024-11-26 19:00:00,PLACED,EAST
533,252,2025-08-09 17:00:00,DELIVERED,NORTH
534,402,2024-11-21 16:00:00,SHIPPED,SOUTH
535,267,2024-03-10 16:00:00,SHIPPED,WEST
536,279,2025-07-03 12:00:00,PLACED,EAST
537,114,2024-08-06 21:00:00,DELIVERED,EAST
539,288,2025-10-26 00:00:00,PLACED,EAST
540,229,2024-09-03 20:00:00,RETURNED,SOUTH
541,491,2024-02-10 21:00:00,DELIVERED,WEST
542,469,2024-04-26 12:00:00,DELIVERED,EAST
543,13,2025-06-13 11:00:00,RETURNED,WEST
544,250,2024-02-14 09:00:00,SHIPPED,EAST
545,264,2024-03-25 03:00:00,SHIPPED,NORTH
546,321,2024-03-08 06:00:00,SHIPPED,WEST
547,428,2024-04-16 06:00:00,RETURNED,WEST
548,332,2024-03-14 23:00:00,SHIPPED,NORTH
549,236,2024-12-05 01:00:00,PLACED,NORTH
550,28,2024-07-01 08:00:00,RETURNED,NORTH
551,295,2024-08-21 08:00:00,CANCELLED,WEST
552,231,2025-10-07 12:00:00,CANCELLED,EAST
553,9,2025-02-02 21:00:00,PLACED,NORTH
554,329,2025-09-25 02:00:00,RETURNED,NORTH
555,359,2024-03-15 11:00:00,RETURNED,NORTH
556,149,2024-11-04 19:00:00,PLACED,EAST
557,392,2025-03-24 12:00:00,CANCELLED,NORTH
558,243,2024-06-09 17:00:00,SHIPPED,SOUTH
559,383,2025-02-04 17:00:00,DELIVERED,SOUTH
560,153,2025-11-24 23:00:00,DELIVERED,NORTH
562,3,2025-08-09 19:00:00,CANCELLED,NORTH
563,157,2024-08-03 23:00:00,DELIVERED,SOUTH
564,212,2025-10-23 16:00:00,SHIPPED,SOUTH
565,95,2024-08-14 19:00:00,DELIVERED,SOUTH
566,59,2024-07-04 21:00:00,RETURNED,NORTH
567,436,2025-07-16 14:00:00,RETURNED,NORTH
568,149,2025-11-18 02:00:00,DELIVERED,NORTH
569,102,2025-08-17 15:00:00,DELIVERED,EAST
570,66,2025-11-18 20:00:00,SHIPPED,NORTH
571,146,2025-09-26 02:00:00,SHIPPED,EAST
572,249,2025-04-06 10:00:00,RETURNED,EAST
573,356,2025-08-21 04:00:00,RETURNED,EAST
574,414,2024-11-19 13:00:00,SHIPPED,NORTH
575,161,2024-09-09 07:00:00,CANCELLED,EAST
576,431,2025-01-03 04:00:00,DELIVERED,WEST
577,237,2025-04-01 11:00:00,DELIVERED,WEST
578,283,2024-04-21 05:00:00,RETURNED,NORTH
579,431,2024-10-14 04:00:00,RETURNED,SOUTH
581,435,2025-06-03 20:00:00,PLACED,WEST
582,394,2025-08-27 06:00:00,PLACED,EAST
583,279,2025-07-06 15:00:00,SHIPPED,EAST
584,201,2024-08-16 18:00:00,DELIVERED,SOUTH
585,238,2025-05-28 16:00:00,PLACED,WEST
586,187,2025-05-29 00:00:00,SHIPPED,SOUTH
587,388,2025-06-10 04:00:00,CANCELLED,SOUTH
588,92,2025-08-02 18:00:00,SHIPPED,WEST
589,481,2025-01-02 01:00:00,SHIPPED,WEST
590,119,2024-03-05 08:00:00,DELIVERED,SOUTH
591,22,2025-11-15 06:00:00,RETURNED,EAST
592,199,2025-04-25 14:00:00,PLACED,NORTH
593,333,2024-11-27 03:00:00,RETURNED,EAST
594,428,2024-09-26 18:00:00,RETURNED,SOUTH
595,193,2025-10-31 12:00:00,DELIVERED,NORTH
596,265,2024-09-14 12:00:00,SHIPPED,WEST
597,181,2024-12-19 15:00:00,CANCELLED,NORTH
598,257,2024-05-22 14:00:00,SHIPPED,SOUTH
599,40,2025-06-10 20:00:00,DELIVERED,SOUTH
600,77,2024-07-10 05:00:00,DELIVERED,NORTH
601,339,2024-08-23 13:00:00,DELIVERED,NORTH
602,247,2025-11-22 15:00:00,CANCELLED,SOUTH
603,303,2024-06-14 20:00:00,CANCELLED,NORTH
604,125,2024-02-14 04:00:00,RETURNED,SOUTH
605,69,2025-10-06 16:00:00,PLACED,SOUTH
606,29,2024-06-19 08:00:00,SHIPPED,WEST
607,307,2025-07-31 20:00:00,PLACED,EAST
608,485,2024-03-28 06:00:00,CANCELLED,WEST
610,308,2024-05-26 18:00:00,SHIPPED,EAST
611,86,2024-12-16 14:00:00,RETURNED,NORTH
612,118,2025-01-22 12:00:00,SHIPPED,NORTH
613,9,2024-07-26 16:00:00,RETURNED,WEST
615,244,2025-09-21 19:00:00,PLACED,NORTH
616,48,2025-05-08 21:00:00,SHIPPED,NORTH
617,460,2025-11-25 20:00:00,CANCELLED,WEST
618,190,2024-02-14 22:00:00,RETURNED,WEST
619,118,2025-05-08 12:00:00,DELIVERED,NORTH
621,466,2024-03-26 09:00:00,RETURNED,WEST
622,132,2024-07-12 00:00:00,PLACED,NORTH
623,267,2024-01-08 12:00:00,SHIPPED,EAST
624,210,2025-01-05 03:00:00,SHIPPED,WEST
625,334,2025-08-22 08:00:00,DELIVERED,WEST
626,290,2025-01-09 19:00:00,DELIVERED,WEST
627,387,2024-07-27 13:00:00,RETURNED,WEST
628,92,2025-01-14 17:00:00,RETURNED,WEST
629,130,2024-11-10 18:00:00,DELIVERED,WEST
630,377,2024-05-21 21:00:00,PLACED,SOUTH
631,229,2024-06-14 03:00:00,SHIPPED,WEST
632,403,2024-12-12 17:00:00,RETURNED,NORTH
633,83,2025-02-02 20:00:00,PLACED,NORTH
634,422,2024-05-28 15:00:00,RETURNED,WEST
636,41,2025-09-15 01:00:00,CANCELLED,WEST
637,315,2025-11-02 16:00:00,DELIVERED,NORTH
638,485,2024-06-28 20:00:00,CANCELLED,WEST
639,6,2024-07-25 21:00:00,RETURNED,EAST
640,100,2024-02-04 19:00:00,RETURNED,SOUTH
641,315,2024-06-22 21:00:00,PLACED,EAST
642,123,2025-11-01 00:00:00,SHIPPED,NORTH
643,142,2025-02-13 11:00:00,CANCELLED,WEST
644,301,2024-07-24 16:00:00,PLACED,NORTH
645,471,2024-04-02 17:00:00,DELIVERED,EAST
646,178,2024-10-10 07:00:00,RETURNED,SOUTH
647,233,2025-02-17 18:00:00,PLACED,EAST
648,90,2025-02-20 16:00:00,PLACED,NORTH
649,258,2024-10-28 10:00:00,PLACED,EAST
650,449,2025-07-04 18:00:00,DELIVERED,WEST
651,495,2025-01-21 18:00:00,CANCELLED,SOUTH
652,388,2024-12-13 14:00:00,CANCELLED,NORTH
653,247,2024-04-29 08:00:00,PLACED,WEST
655,212,,RETURNED,NORTH
656,359,2024-09-26 07:00:00,DELIVERED,NORTH
657,205,2025-11-20 23:00:00,DELIVERED,NORTH
658,284,2024-07-01 15:00:00,DELIVERED,EAST
659,112,2025-08-10 08:00:00,SHIPPED,SOUTH
660,256,2024-07-23 07:00:00,SHIPPED,EAST
661,106,2024-08-22 06:00:00,SHIPPED,EAST
662,80,2024-04-19 03:00:00,PLACED,WEST
663,315,2024-01-07 17:00:00,PLACED,WEST
665,252,2024-07-06 16:00:00,DELIVERED,WEST
666,114,2025-08-13 04:00:00,PLACED,WEST
667,245,2025-07-07 01:00:00,RETURNED,EAST
668,202,2024-06-27 14:00:00,PLACED,WEST
669,162,2024-01-09 00:00:00,SHIPPED,WEST
670,298,2024-04-13 10:00:00,DELIVERED,EAST
671,96,2025-07-15 08:00:00,SHIPPED,EAST
672,242,2025-09-19 10:00:00,DELIVERED,SOUTH
674,187,2025-02-14 08:00:00,CANCELLED,SOUTH
675,293,2024-05-14 18:00:00,SHIPPED,NORTH
676,370,2024-10-03 07:00:00,RETURNED,WEST
677,439,,SHIPPED,SOUTH
678,243,2024-01-10 05:00:00,CANCELLED,WEST
679,69,2025-10-07 16:00:00,RETURNED,EAST
680,403,2025-05-13 09:00:00,DELIVERED,NORTH
681,204,2024-04-11 22:00:00,SHIPPED,NORTH
682,111,2024-09-17 15:00:00,PLACED,WEST
683,382,2024-12-08 08:00:00,DELIVERED,EAST
684,287,,DELIVERED,NORTH
685,211,2024-05-04 11:00:00,RETURNED,SOUTH
686,296,2025-08-12 20:00:00,RETURNED,SOUTH
687,400,2024-10-18 11:00:00,DELIVERED,WEST
688,397,2025-04-02 02:00:00,CANCELLED,EAST
690,216,2025-10-08 19:00:00,RETURNED,WEST
691,435,2024-03-14 02:00:00,SHIPPED,EAST
692,117,2024-11-17 10:00:00,DELIVERED,EAST
693,310,2025-10-22 12:00:00,DELIVERED,WEST
694,400,2025-01-06 23:00:00,RETURNED,WEST
695,212,2024-06-20 05:00:00,PLACED,SOUTH
696,373,2024-08-28 21:00:00,DELIVERED,NORTH
697,108,2024-06-19 12:00:00,PLACED,NORTH
698,33,2025-04-29 17:00:00,PLACED,NORTH
699,395,2025-02-10 16:00:00,PLACED,NORTH
700,135,2025-09-24 04:00:00,PLACED,WEST
701,159,2024-08-22 07:00:00,DELIVERED,WEST
703,15,2024-02-05 21:00:00,DELIVERED,EAST
704,443,2025-05-02 14:00:00,RETURNED,EAST
705,281,2025-03-31 04:00:00,RETURNED,SOUTH
706,303,2025-09-03 14:00:00,RETURNED,WEST
707,269,2025-10-17 20:00:00,RETURNED,EAST
708,466,2024-12-21 15:00:00,RETURNED,SOUTH
709,413,,DELIVERED,EAST
710,212,2024-09-23 04:00:00,DELIVERED,NORTH
711,1,2025-06-19 04:00:00,DELIVERED,EAST
712,241,2025-07-01 00:00:00,CANCELLED,WEST
713,154,,DELIVERED,SOUTH
714,408,2024-01-08 17:00:00,DELIVERED,SOUTH
715,211,2025-07-28 13:00:00,CANCELLED,SOUTH
716,84,2025-10-23 12:00:00,CANCELLED,SOUTH
717,135,2024-03-22 13:00:00,SHIPPED,EAST
718,146,2025-10-26 23:00:00,RETURNED,EAST
719,212,2024-07-11 02:00:00,SHIPPED,SOUTH
720,149,2024-04-23 20:00:00,CANCELLED,WEST
721,140,2025-09-29 15:00:00,SHIPPED,EAST
722,10,2024-06-04 01:00:00,RETURNED,NORTH
723,96,2024-04-14 09:00:00,DELIVERED,SOUTH
724,367,2025-03-24 23:00:00,PLACED,SOUTH
725,47,2024-06-03 00:00:00,CANCELLED,SOUTH
727,238,2024-02-02 10:00:00,PLACED,SOUTH
728,29,2024-09-29 12:00:00,PLACED,WEST
729,93,2024-07-15 08:00:00,CANCELLED,NORTH
730,63,2024-09-11 12:00:00,CANCELLED,SOUTH
731,378,2024-02-04 06:00:00,CANCELLED,NORTH
732,267,2025-11-12 06:00:00,CANCELLED,WEST
733,349,2024-11-15 10:00:00,SHIPPED,NORTH
734,382,2025-07-16 16:00:00,PLACED,EAST
735,247,2025-10-15 09:00:00,SHIPPED,EAST
736,455,2024-02-23 21:00:00,SHIPPED,NORTH
737,121,2025-10-10 13:00:00,DELIVERED,NORTH
738,86,2024-10-09 18:00:00,PLACED,WEST
739,405,2024-09-05 00:00:00,PLACED,WEST
740,353,2025-09-02 04:00:00,DELIVERED,NORTH
741,128,2024-06-10 15:00:00,PLACED,EAST
742,477,2025-10-02 01:00:00,PLACED,EAST
744,65,2025-05-14 07:00:00,DELIVERED,EAST
745,413,2025-03-25 23:00:00,SHIPPED,NORTH
746,353,2025-01-21 11:00:00,SHIPPED,EAST
747,461,2024-02-10 15:00:00,CANCELLED,EAST
748,278,2025-05-16 06:00:00,RETURNED,SOUTH
749,279,2024-12-22 10:00:00,CANCELLED,EAST
750,445,2025-09-05 17:00:00,SHIPPED,NORTH
751,272,2024-06-07 14:00:00,DELIVERED,EAST
752,278,2025-01-10 14:00:00,PLACED,WEST
753,376,2024-07-08 00:00:00,RETURNED,EAST
754,398,2025-09-27 07:00:00,DELIVERED,NORTH
755,338,2025-07-05 12:00:00,SHIPPED,WEST
756,393,2025-07-18 04:00:00,RETURNED,EAST
757,166,2025-02-23 20:00:00,DELIVERED,NORTH
758,50,2025-06-19 21:00:00,PLACED,NORTH
759,428,2024-05-12 05:00:00,PLACED,SOUTH
760,55,2025-05-12 06:00:00,PLACED,NORTH
761,293,2025-10-19 12:00:00,CANCELLED,EAST
762,26,2025-01-10 07:00:00,RETURNED,NORTH
763,7,2024-08-01 20:00:00,CANCELLED,NORTH
764,240,2025-10-16 01:00:00,DELIVERED,WEST
765,421,2025-01-12 22:00:00,PLACED,EAST
766,271,2024-02-11 23:00:00,PLACED,EAST
767,40,2024-08-09 16:00:00,PLACED,NORTH
768,372,2024-08-24 17:00:00,CANCELLED,SOUTH
769,99,2025-06-22 21:00:00,SHIPPED,SOUTH
770,286,2025-07-25 13:00:00,PLACED,EAST
771,346,2025-04-14 22:00:00,CANCELLED,NORTH
772,86,2024-07-03 17:00:00,CANCELLED,EAST
773,337,2024-06-10 17:00:00,RETURNED,WEST
774,478,2024-12-26 10:00:00,RETURNED,EAST
775,433,2025-01-15 13:00:00,CANCELLED,EAST
776,312,2024-09-03 18:00:00,RETURNED,SOUTH
777,193,2025-07-17 23:00:00,DELIVERED,EAST
778,493,2025-04-08 14:00:00,CANCELLED,NORTH
779,372,2024-02-05 09:00:00,RETURNED,NORTH
780,266,2024-05-18 09:00:00,PLACED,EAST
781,114,2024-08-07 10:00:00,PLACED,EAST
782,471,2025-07-20 16:00:00,RETURNED,SOUTH
784,71,2024-09-28 11:00:00,RETURNED,SOUTH
785,120,2024-09-19 09:00:00,PLACED,WEST
786,292,2024-08-10 23:00:00,PLACED,EAST
787,406,2025-05-09 05:00:00,CANCELLED,NORTH
788,305,,PLACED,WEST
789,41,,DELIVERED,WEST
790,214,2024-05-03 07:00:00,RETURNED,NORTH
791,325,2025-10-09 12:00:00,PLACED,EAST
792,269,2024-02-12 10:00:00,RETURNED,SOUTH
793,168,2025-05-29 22:00:00,SHIPPED,SOUTH
794,26,2025-11-20 23:00:00,CANCELLED,WEST
795,386,2025-09-01 18:00:00,RETURNED,NORTH
796,114,2025-03-18 09:00:00,CANCELLED,SOUTH
797,68,2024-12-10 02:00:00,CANCELLED,NORTH
798,281,2025-02-12 08:00:00,PLACED,WEST
799,257,2025-03-20 22:00:00,SHIPPED,SOUTH
800,247,2025-07-26 06:00:00,CANCELLED,WEST
801,334,2025-08-08 06:00:00,RETURNED,SOUTH
802,125,2024-03-14 08:00:00,CANCELLED,EAST
803,351,2025-08-12 02:00:00,PLACED,WEST
804,217,2025-01-09 11:00:00,SHIPPED,EAST
805,177,2025-08-31 20:00:00,PLACED,EAST
806,87,2024-12-24 19:00:00,CANCELLED,SOUTH
807,226,2024-02-15 07:00:00,SHIPPED,EAST
808,80,2024-03-28 03:00:00,PLACED,SOUTH
809,486,2025-09-27 04:00:00,DELIVERED,NORTH
810,176,2024-04-23 09:00:00,CANCELLED,WEST
811,12,2024-12-05 06:00:00,RETURNED,SOUTH
812,105,2025-07-13 16:00:00,DELIVERED,WEST
813,319,2024-05-24 22:00:00,PLACED,WEST
814,299,2025-11-10 16:00:00,PLACED,EAST
815,88,2024-03-02 09:00:00,SHIPPED,EAST
816,28,2025-04-21 20:00:00,PLACED,NORTH
817,199,2025-11-07 08:00:00,DELIVERED,NORTH
818,10,2024-10-26 20:00:00,CANCELLED,SOUTH
819,195,2025-06-04 22:00:00,PLACED,EAST
820,249,2025-09-03 17:00:00,PLACED,SOUTH
821,102,2025-05-27 14:00:00,RETURNED,NORTH
822,21,2024-09-10 16:00:00,DELIVERED,EAST
824,178,2025-12-01 11:00:00,DELIVERED,EAST
825,121,2025-05-28 08:00:00,PLACED,EAST
826,450,2025-01-31 00:00:00,RETURNED,EAST
827,116,2024-06-04 10:00:00,CANCELLED,SOUTH
828,45,2025-01-26 16:00:00,RETURNED,SOUTH
829,214,2024-09-03 18:00:00,SHIPPED,WEST
830,497,2024-11-15 19:00:00,DELIVERED,WEST
831,278,2024-05-14 06:00:00,SHIPPED,SOUTH
832,442,2024-05-21 09:00:00,RETURNED,SOUTH
833,221,2024-05-28 20:00:00,RETURNED,SOUTH
834,163,2024-03-10 17:00:00,RETURNED,NORTH
835,95,2024-11-21 04:00:00,PLACED,EAST
836,451,2025-02-27 13:00:00,DELIVERED,WEST
837,382,2025-10-14 23:00:00,DELIVERED,SOUTH
838,399,2024-07-11 03:00:00,SHIPPED,SOUTH
839,14,2025-09-18 19:00:00,DELIVERED,SOUTH
840,306,2024-08-25 07:00:00,PLACED,EAST
841,41,2025-05-03 04:00:00,RETURNED,WEST
842,365,2025-10-27 11:00:00,SHIPPED,WEST
843,252,2025-04-30 04:00:00,SHIPPED,SOUTH
844,116,2024-02-03 13:00:00,PLACED,EAST
845,487,2025-02-26 07:00:00,SHIPPED,SOUTH
846,34,2024-06-30 14:00:00,RETURNED,WEST
847,353,2024-11-28 14:00:00,SHIPPED,WEST
848,208,2024-02-12 19:00:00,CANCELLED,EAST
849,202,2025-09-18 23:00:00,RETURNED,NORTH
850,267,2024-04-21 14:00:00,CANCELLED,NORTH
851,450,2024-09-08 16:00:00,RETURNED,WEST
853,98,2024-10-25 14:00:00,CANCELLED,EAST
854,397,2024-10-19 14:00:00,SHIPPED,WEST
855,151,2025-09-19 01:00:00,RETURNED,SOUTH
857,93,2025-08-22 22:00:00,RETURNED,SOUTH
858,202,2025-02-27 10:00:00,CANCELLED,NORTH
859,92,2025-04-09 18:00:00,SHIPPED,WEST
860,47,2024-09-13 10:00:00,SHIPPED,NORTH
861,47,2024-04-26 22:00:00,CANCELLED,EAST
862,44,2025-06-20 22:00:00,CANCELLED,SOUTH
863,194,2025-07-17 12:00:00,PLACED,SOUTH
864,468,2024-12-09 18:00:00,SHIPPED,SOUTH
865,445,2024-05-28 05:00:00,PLACED,WEST
866,158,2024-11-12 23:00:00,CANCELLED,EAST
867,321,2024-07-04 03:00:00,SHIPPED,SOUTH
868,2,2025-09-29 08:00:00,PLACED,WEST
869,255,2025-05-25 17:00:00,PLACED,WEST
870,122,2024-08-10 18:00:00,CANCELLED,WEST
871,210,2025-03-28 02:00:00,RETURNED,NORTH
872,126,2025-07-14 08:00:00,RETURNED,SOUTH
873,26,2024-07-08 04:00:00,PLACED,EAST
874,19,2024-05-28 01:00:00,RETURNED,EAST
875,170,2024-03-30 01:00:00,PLACED,WEST
876,92,2024-06-14 21:00:00,DELIVERED,SOUTH
878,477,2024-02-06 02:00:00,DELIVERED,EAST
879,189,2025-01-23 02:00:00,CANCELLED,NORTH
880,150,2025-04-27 04:00:00,PLACED,EAST
881,169,2025-06-23 13:00:00,RETURNED,SOUTH
882,357,2024-08-02 19:00:00,PLACED,NORTH
883,293,2025-10-06 16:00:00,PLACED,WEST
884,371,2025-09-11 22:00:00,DELIVERED,WEST
885,312,2024-11-20 08:00:00,RETURNED,EAST
886,475,2024-05-12 19:00:00,RETURNED,WEST
887,267,2025-10-09 15:00:00,CANCELLED,SOUTH
888,453,2025-09-16 07:00:00,DELIVERED,SOUTH
889,1,2024-05-01 00:00:00,CANCELLED,NORTH
890,378,2024-07-31 19:00:00,CANCELLED,WEST
891,24,2024-12-07 11:00:00,RETURNED,SOUTH
892,6,2025-10-17 06:00:00,DELIVERED,EAST
893,405,2024-03-10 09:00:00,DELIVERED,EAST
894,393,2024-01-07 03:00:00,DELIVERED,EAST
895,203,2025-08-05 19:00:00,PLACED,SOUTH
896,100,2024-12-04 10:00:00,CANCELLED,WEST
897,409,2024-02-06 20:00:00,SHIPPED,WEST
898,80,2025-10-04 14:00:00,RETURNED,EAST
899,237,2025-02-27 23:00:00,PLACED,EAST
900,290,2025-11-25 10:00:00,RETURNED,NORTH
901,107,2025-08-14 21:00:00,DELIVERED,EAST
902,34,2024-06-01 08:00:00,PLACED,EAST
903,193,2025-10-03 17:00:00,SHIPPED,WEST
904,96,2025-09-01 03:00:00,DELIVERED,EAST
905,364,2024-02-02 08:00:00,CANCELLED,NORTH
906,255,2024-08-31 11:00:00,CANCELLED,EAST
907,111,2025-06-21 09:00:00,SHIPPED,NORTH
908,192,2024-02-08 06:00:00,PLACED,WEST
909,260,2024-01-26 15:00:00,RETURNED,SOUTH
910,98,2024-12-14 15:00:00,RETURNED,EAST
911,398,2024-12-01 04:00:00,PLACED,SOUTH
912,106,2024-02-07 14:00:00,CANCELLED,NORTH
913,3,2024-11-14 01:00:00,RETURNED,NORTH
914,171,2025-04-23 01:00:00,PLACED,EAST
915,12,2025-08-14 09:00:00,SHIPPED,EAST
917,396,2025-03-27 21:00:00,PLACED,EAST
919,491,2025-09-29 17:00:00,RETURNED,NORTH
920,106,2025-07-09 11:00:00,RETURNED,EAST
921,139,2024-05-24 22:00:00,DELIVERED,SOUTH
923,277,2025-03-30 01:00:00,SHIPPED,NORTH
924,242,2025-11-22 01:00:00,PLACED,WEST
925,28,2024-03-29 13:00:00,CANCELLED,SOUTH
926,361,,CANCELLED,EAST
927,160,2024-12-06 06:00:00,RETURNED,NORTH
928,499,2025-04-21 18:00:00,SHIPPED,NORTH
929,417,2025-04-24 03:00:00,CANCELLED,EAST
930,351,2025-10-21 22:00:00,CANCELLED,WEST
931,119,2024-08-17 04:00:00,RETURNED,EAST
932,468,2025-01-07 12:00:00,SHIPPED,EAST
933,404,2024-11-28 14:00:00,CANCELLED,NORTH
934,34,2025-05-01 03:00:00,DELIVERED,WEST
935,237,2024-06-23 09:00:00,DELIVERED,SOUTH
936,261,2024-04-15 12:00:00,PLACED,EAST
937,285,2025-10-27 02:00:00,DELIVERED,WEST
938,206,2025-08-27 13:00:00,SHIPPED,SOUTH
939,281,2024-06-11 15:00:00,CANCELLED,NORTH
940,175,2024-08-01 22:00:00,RETURNED,WEST
941,402,2025-03-21 18:00:00,DELIVERED,SOUTH
942,89,2025-11-09 21:00:00,PLACED,WEST
943,59,2025-08-29 19:00:00,CANCELLED,EAST
944,285,2024-04-09 14:00:00,SHIPPED,EAST
945,490,,RETURNED,NORTH
946,351,2025-09-02 12:00:00,DELIVERED,WEST
947,331,2025-11-07 01:00:00,PLACED,SOUTH
948,419,2024-05-22 18:00:00,PLACED,SOUTH
949,339,2024-06-01 14:00:00,RETURNED,EAST
950,200,2025-09-22 18:00:00,CANCELLED,SOUTH
951,106,2025-11-28 10:00:00,DELIVERED,EAST
952,471,2025-03-21 22:00:00,DELIVERED,NORTH
953,299,2024-01-09 19:00:00,RETURNED,WEST
954,434,2024-05-10 09:00:00,PLACED,EAST
955,462,2025-07-16 01:00:00,PLACED,EAST
956,57,2024-10-15 00:00:00,SHIPPED,WEST
957,360,2025-08-27 12:00:00,DELIVERED,WEST
958,208,2025-01-25 13:00:00,RETURNED,SOUTH
959,340,,SHIPPED,SOUTH
960,285,2025-01-28 11:00:00,CANCELLED,SOUTH
961,148,2025-11-17 04:00:00,SHIPPED,NORTH
963,337,2025-03-23 04:00:00,PLACED,SOUTH
964,329,2025-03-01 14:00:00,RETURNED,WEST
965,320,2024-07-03 14:00:00,RETURNED,WEST
966,283,2025-04-05 12:00:00,DELIVERED,SOUTH
967,96,2025-03-10 19:00:00,PLACED,WEST
968,434,2024-08-30 22:00:00,RETURNED,EAST
969,211,2025-07-13 18:00:00,DELIVERED,NORTH
970,20,2025-08-04 15:00:00,DELIVERED,NORTH
971,298,2025-05-08 22:00:00,PLACED,SOUTH
972,374,2025-06-23 08:00:00,CANCELLED,NORTH
973,268,2025-09-16 02:00:00,SHIPPED,WEST
975,314,2024-02-24 10:00:00,RETURNED,NORTH
976,241,2025-04-09 16:00:00,CANCELLED,EAST
977,216,2024-12-27 09:00:00,DELIVERED,SOUTH
978,19,2025-09-03 23:00:00,DELIVERED,EAST
979,32,2025-10-06 15:00:00,RETURNED,SOUTH
980,294,2024-02-22 21:00:00,DELIVERED,NORTH
982,436,2024-10-11 08:00:00,SHIPPED,EAST
983,141,2024-09-20 00:00:00,PLACED,SOUTH
984,466,2025-08-28 23:00:00,SHIPPED,WEST
985,190,2024-06-28 08:00:00,SHIPPED,WEST
986,93,2025-06-24 01:00:00,DELIVERED,NORTH
987,496,2024-05-28 19:00:00,SHIPPED,WEST
988,386,2025-02-26 12:00:00,SHIPPED,WEST
989,372,2025-10-14 05:00:00,SHIPPED,EAST
990,28,2025-10-19 08:00:00,PLACED,NORTH
992,244,2025-06-29 07:00:00,CANCELLED,WEST
993,243,2024-09-25 04:00:00,RETURNED,WEST
994,7,2024-10-22 14:00:00,CANCELLED,EAST
995,493,2025-06-26 21:00:00,PLACED,NORTH
996,470,2025-06-28 20:00:00,DELIVERED,WEST
997,313,2025-10-29 08:00:00,DELIVERED,EAST
998,137,2024-04-10 08:00:00,RETURNED,WEST
999,237,2025-11-22 23:00:00,SHIPPED,SOUTH
1000,267,2024-12-11 21:00:00,SHIPPED,EAST
